doc_id,source_example_id,status,error,output_chars
60005605,5726e834dd62a815002e94a5,completed,,22
60005606,5726e834dd62a815002e94a6,completed,,5
60005607,5726e834dd62a815002e94a7,completed,,7
60005608,5726e834dd62a815002e94a8,completed,,21
60005609,5726e9c65951b619008f8247,completed,,4
60005610,5726e9c65951b619008f8248,completed,,13
60005611,5726e9c65951b619008f8249,completed,,4
60005612,5726e9c65951b619008f824a,completed,,3
60005613,5726e9c65951b619008f824b,completed,,28
60005614,5726ee28708984140094d656,completed,,18
60005615,5726ee28708984140094d657,completed,,7
60005616,5726ee28708984140094d658,completed,,1
60005617,5726ee28708984140094d659,completed,,24
60005618,5726ee28708984140094d655,completed,,6
60005619,5726ef12dd62a815002e959e,completed,,5
60005620,5726ef12dd62a815002e959f,completed,,11
60005621,5726ef12dd62a815002e95a0,completed,,16
60005622,5726ef12dd62a815002e95a1,completed,,5
60005623,5726ef12dd62a815002e95a2,completed,,11
60005624,5726f1ec708984140094d6aa,completed,,5
60005625,5726f1ec708984140094d6ad,completed,,12
60005626,5726f1ec708984140094d6ab,completed,,15
60005627,5726f1ec708984140094d6ac,completed,,2
60005628,5726f1ec708984140094d6a9,completed,,4
60005629,5726f2bcf1498d1400e8f0bc,completed,,4
60005630,5726f2bcf1498d1400e8f0bd,completed,,3
60005631,5726f2bcf1498d1400e8f0be,completed,,4
60005632,5726f2bcf1498d1400e8f0bf,completed,,34
60005633,5726f2bcf1498d1400e8f0c0,completed,,20
60005634,5726f4a0708984140094d6e9,completed,,4
60005635,5726f4a0708984140094d6ea,completed,,3
60005636,5726f4a0708984140094d6eb,completed,,33
60005637,5726f4a0708984140094d6ec,completed,,12
60005638,5726f4a0708984140094d6ed,completed,,7
60005639,5726f755708984140094d737,completed,,25
60005640,5726f755708984140094d738,completed,,19
60005641,5726f755708984140094d739,completed,,33
60005642,5726f755708984140094d73a,completed,,23
60005643,5726f90b708984140094d75d,completed,,18
60005644,5726f90b708984140094d75e,completed,,4
60005645,5726f90b708984140094d75f,completed,,3
60005646,5726f90b708984140094d760,completed,,65
60005647,5726f90b708984140094d761,completed,,15
60005648,5726fb18dd62a815002e96ce,completed,,23
60005649,5726fb18dd62a815002e96cf,completed,,6
60005650,5726fb18dd62a815002e96d0,completed,,25
60005651,5726fb18dd62a815002e96d1,completed,,129
60005652,5726fc63dd62a815002e9706,completed,,30
60005653,5726fc63dd62a815002e9707,completed,,18
60005654,5726fc63dd62a815002e9708,completed,,41
60005655,5726fc63dd62a815002e9709,completed,,20
60005656,5726fc63dd62a815002e970a,completed,,9
60005657,5726fe95dd62a815002e9732,completed,,2
60005658,5726fe95dd62a815002e9733,completed,,5
60005659,5726fe95dd62a815002e9734,completed,,4
60005660,5726fe95dd62a815002e9735,completed,,11
60005661,5726fe95dd62a815002e9736,completed,,19
60005662,572700c8dd62a815002e976a,completed,,12
60005663,572700c8dd62a815002e976b,completed,,20
60005664,572700c8dd62a815002e976c,completed,,11
60005665,572700c8dd62a815002e976d,completed,,202
60005666,572702a3dd62a815002e9790,completed,,26
60005667,572702a3dd62a815002e9791,completed,,4
60005668,572702a3dd62a815002e9792,completed,,8
60005669,572702a3dd62a815002e9793,completed,,26
60005670,572702a3dd62a815002e9794,completed,,12
60005671,572703fdf1498d1400e8f23c,completed,,6
60005672,572703fdf1498d1400e8f23d,completed,,24
60005673,572703fdf1498d1400e8f23e,completed,,29
60005674,572703fdf1498d1400e8f23f,completed,,16
60005675,572703fdf1498d1400e8f240,completed,,10
60005676,57270541dd62a815002e97c8,completed,,18
60005677,57270541dd62a815002e97c9,completed,,4
60005678,57270541dd62a815002e97ca,completed,,11
60005679,57270541dd62a815002e97cb,completed,,26
60005680,57270541dd62a815002e97cc,completed,,26
60005681,57270676dd62a815002e97f0,completed,,17
60005682,57270676dd62a815002e97f1,completed,,14
60005683,57270676dd62a815002e97f2,completed,,4
60005684,57270676dd62a815002e97f3,completed,,11
60005685,57270676dd62a815002e97f4,completed,,16
60005686,57270817708984140094d8c7,completed,,14
60005687,57270817708984140094d8c8,completed,,4
60005688,57270817708984140094d8c9,completed,,101
60005689,57270817708984140094d8ca,completed,,11
60005690,57270817708984140094d8cb,completed,,37
60005691,57270ab9708984140094d8f7,completed,,12
60005692,57270ab9708984140094d8f8,completed,,21
60005693,57270ab9708984140094d8f9,completed,,25
60005694,57270ab9708984140094d8fa,completed,,27
60005695,57270ab9708984140094d8fb,completed,,10
60005696,57267b755951b619008f7433,completed,,57
60005697,57267b755951b619008f7434,completed,,4
60005698,57267b755951b619008f7435,completed,,9
60005699,57267b755951b619008f7436,completed,,36
60005700,57267b755951b619008f7437,completed,,30
60005701,57267ca75951b619008f7469,completed,,16
60005702,57267ca75951b619008f746a,completed,,13
60005703,57267ca75951b619008f746b,completed,,4
60005704,57267ca75951b619008f746c,completed,,4
60005705,57267ca75951b619008f746d,completed,,29
60005706,57267f1cdd62a815002e8740,completed,,3
60005707,57267f1cdd62a815002e8741,completed,,20
60005708,57267f1cdd62a815002e8742,completed,,5
60005709,57267f1cdd62a815002e8743,completed,,59
60005710,57267f1cdd62a815002e8744,completed,,20
60005711,5726808bdd62a815002e8776,completed,,3
60005712,5726808bdd62a815002e8777,completed,,20
60005713,5726808bdd62a815002e8778,completed,,12
60005714,5726808bdd62a815002e8779,completed,,12
60005715,5726808bdd62a815002e877a,completed,,8
60005716,572681ab708984140094c85d,completed,,6
60005717,572681ab708984140094c85e,completed,,4
60005718,572681ab708984140094c85f,completed,,4
60005719,572681ab708984140094c860,completed,,15
60005720,572681ab708984140094c861,completed,,8
60005721,572684f5dd62a815002e87fc,completed,,10
60005722,572684f5dd62a815002e87fd,completed,,16
60005723,572684f5dd62a815002e87fe,completed,,18
60005724,572684f5dd62a815002e87ff,completed,,13
60005725,572684f5dd62a815002e8800,completed,,12
60005726,572685d1f1498d1400e8e29e,completed,,11
60005727,572685d1f1498d1400e8e29f,completed,,16
60005728,572685d1f1498d1400e8e2a0,completed,,16
60005729,572685d1f1498d1400e8e2a1,completed,,17
60005730,572685d1f1498d1400e8e2a2,completed,,13
60005731,57268739708984140094c8ed,completed,,24
60005732,57268739708984140094c8ee,completed,,13
60005733,57268739708984140094c8ef,completed,,3
60005734,57268739708984140094c8f0,completed,,11
60005735,57268739708984140094c8f1,completed,,14
60005736,57269260dd62a815002e89ea,completed,,12
60005737,57269260dd62a815002e89eb,completed,,4
60005738,57269260dd62a815002e89ec,completed,,17
60005739,57269260dd62a815002e89ed,completed,,17
60005740,57269260dd62a815002e89ee,completed,,13
60005741,57269344f1498d1400e8e43e,completed,,4
60005742,57269344f1498d1400e8e43f,completed,,35
60005743,57269344f1498d1400e8e440,completed,,23
60005744,57269344f1498d1400e8e441,completed,,140
60005745,5726caaaf1498d1400e8eb5c,completed,,49
60005746,5726caaaf1498d1400e8eb5d,completed,,7
60005747,5726caaaf1498d1400e8eb5e,completed,,28
60005748,5726caaaf1498d1400e8eb5f,completed,,13
60005749,5726caaaf1498d1400e8eb60,completed,,18
60005750,5726e5ac708984140094d51b,completed,,27
60005751,5726e5ac708984140094d51c,completed,,11
60005752,5726e5ac708984140094d51d,completed,,4
60005753,5726e5ac708984140094d51e,completed,,14
60005754,5726e5ac708984140094d51f,completed,,37
60005755,5726e5b1f1498d1400e8ef30,completed,,4
60005756,5726e5b1f1498d1400e8ef31,completed,,13
60005757,5726e5b1f1498d1400e8ef32,completed,,4
60005758,5726e5b1f1498d1400e8ef33,completed,,12
60005759,5726e5b1f1498d1400e8ef34,completed,,3
60005760,5726e671dd62a815002e9464,completed,,16
60005761,5726e671dd62a815002e9465,completed,,4
60005762,5726e671dd62a815002e9466,completed,,17
60005763,5726e671dd62a815002e9467,completed,,18
60005764,5726e671dd62a815002e9468,completed,,4
60005765,5726e773f1498d1400e8ef6e,completed,,7
60005766,5726e773f1498d1400e8ef6c,completed,,4
60005767,5726e773f1498d1400e8ef6b,completed,,24
60005768,5726e773f1498d1400e8ef6a,completed,,3
60005769,5726e773f1498d1400e8ef6d,completed,,63
60005770,5726e860708984140094d579,completed,,10
60005771,5726e860708984140094d57a,completed,,20
60005772,5726e860708984140094d57b,completed,,4
60005773,5726e860708984140094d57c,completed,,13
60005774,5726e942f1498d1400e8efa0,completed,,3
60005775,5726e942f1498d1400e8efa1,completed,,3
60005776,5726e942f1498d1400e8efa2,completed,,29
60005777,5726e942f1498d1400e8efa3,completed,,11
60005778,5726ea06dd62a815002e950a,completed,,18
60005779,5726ea06dd62a815002e950b,completed,,18
60005780,5726ea06dd62a815002e950c,completed,,4
60005781,5726ea06dd62a815002e950d,completed,,3
60005782,5726ea06dd62a815002e950e,completed,,39
60005783,5726ec6ff1498d1400e8eff2,completed,,17
60005784,5726ec6ff1498d1400e8eff3,completed,,16
60005785,5726ec6ff1498d1400e8eff4,completed,,12
60005786,5726ed12708984140094d645,completed,,4
60005787,5726ed12708984140094d646,completed,,16
60005788,5726ed12708984140094d647,completed,,46
60005789,5726ed12708984140094d648,completed,,9
60005790,5726edeff1498d1400e8f024,completed,,15
60005791,5726edeff1498d1400e8f025,completed,,12
60005792,5726edeff1498d1400e8f026,completed,,12
60005793,5726edeff1498d1400e8f027,completed,,16
60005794,5726efdbdd62a815002e95c6,completed,,18
60005795,5726efdbdd62a815002e95c7,completed,,5
60005796,5726efdbdd62a815002e95c8,completed,,32
60005797,5726efdbdd62a815002e95c9,completed,,5
60005798,5726f0865951b619008f82e5,completed,,4
60005799,5726f0865951b619008f82e6,completed,,3
60005800,5726f0865951b619008f82e7,completed,,4
60005801,5726f0865951b619008f82e8,completed,,4
60005802,572734af708984140094dae3,completed,,15
60005803,572734af708984140094dae4,completed,,19
60005804,572734af708984140094dae5,completed,,16
60005805,572734af708984140094dae6,completed,,7
60005806,572735a15951b619008f86bf,completed,,16
60005807,572735a15951b619008f86c0,completed,,4
60005808,572735a15951b619008f86c1,completed,,10
60005809,572735a15951b619008f86c2,completed,,13
60005810,572736625951b619008f86d1,completed,,14
60005811,572736625951b619008f86d2,completed,,14
60005812,572736625951b619008f86d3,completed,,4
60005813,572736625951b619008f86d4,completed,,20
60005814,572736fc5951b619008f86d9,completed,,4
60005815,572736fc5951b619008f86da,completed,,5
60005816,572736fc5951b619008f86db,completed,,11
60005817,57273799f1498d1400e8f4be,completed,,9
60005818,57273799f1498d1400e8f4bf,completed,,7
60005819,57273799f1498d1400e8f4c0,completed,,13
60005820,57273799f1498d1400e8f4c1,completed,,14
60005821,5727387b5951b619008f86e9,completed,,9
60005822,5727387b5951b619008f86ea,completed,,16
60005823,5727387b5951b619008f86eb,completed,,1
60005824,57273954708984140094db05,completed,,4
60005825,57273954708984140094db06,completed,,14
60005826,57273954708984140094db07,completed,,12
60005827,57273954708984140094db08,completed,,6
60005828,57273a0d708984140094db0d,completed,,4
60005829,57273a0d708984140094db0e,completed,,14
60005830,57273a0d708984140094db0f,completed,,12
60005831,57273a0d708984140094db10,completed,,16
60005832,57273abef1498d1400e8f4da,completed,,17
60005833,57273abef1498d1400e8f4db,completed,,3
60005834,57273abef1498d1400e8f4dc,completed,,3
60005835,57273abef1498d1400e8f4dd,completed,,5
60005836,57273b69dd62a815002e99d6,completed,,4
60005837,57273b69dd62a815002e99d7,completed,,6
60005838,57273b69dd62a815002e99d8,completed,,3
60005839,57273c195951b619008f8721,completed,,11
60005840,57273c195951b619008f8722,completed,,13
60005841,57273c195951b619008f8723,completed,,22
60005842,57273c195951b619008f8724,completed,,15
60005843,57273d19708984140094db3d,completed,,13
60005844,57273d19708984140094db3e,completed,,8
60005845,57273d19708984140094db3f,completed,,13
60005846,57273d19708984140094db40,completed,,11
60005847,57273d19708984140094db41,completed,,12
60005848,57273dbbf1498d1400e8f508,completed,,7
60005849,57273dbbf1498d1400e8f509,completed,,11
60005850,57273dbbf1498d1400e8f50a,completed,,57
60005851,57273ef15951b619008f8751,completed,,11
60005852,57273ef15951b619008f8752,completed,,18
60005853,57273ef15951b619008f8753,completed,,9
60005854,57273f9d708984140094db51,completed,,14
60005855,57273f9d708984140094db52,completed,,25
60005856,57273f9d708984140094db53,completed,,10
60005857,57273f9d708984140094db54,completed,,10
60005858,5727403af1498d1400e8f526,completed,,18
60005859,5727403af1498d1400e8f527,completed,,15
60005860,5727403af1498d1400e8f528,completed,,35
60005861,57274118dd62a815002e9a1c,completed,,8
60005862,57274118dd62a815002e9a1d,completed,,9
60005863,57274118dd62a815002e9a1e,completed,,23
60005864,57274118dd62a815002e9a1f,completed,,21
60005865,572741aaf1498d1400e8f53e,completed,,3
60005866,572741aaf1498d1400e8f53f,completed,,8
60005867,572741aaf1498d1400e8f540,completed,,4
60005868,572741aaf1498d1400e8f541,completed,,10
60005869,572742daf1498d1400e8f550,completed,,10
60005870,572742daf1498d1400e8f551,completed,,14
60005871,572742daf1498d1400e8f552,completed,,10
60005872,572742daf1498d1400e8f553,completed,,1
60005873,5727436af1498d1400e8f558,completed,,4
60005874,5727436af1498d1400e8f559,completed,,4
60005875,5727436af1498d1400e8f55a,completed,,4
60005876,5727436af1498d1400e8f55b,completed,,17
60005877,572743fb708984140094db93,completed,,5
60005878,572743fb708984140094db94,completed,,3
60005879,572743fb708984140094db95,completed,,31
60005880,5727448b5951b619008f87a1,completed,,21
60005881,5727448b5951b619008f87a2,completed,,4
60005882,5727448b5951b619008f87a3,completed,,4
60005883,5727448b5951b619008f87a4,completed,,7
60005884,57274633dd62a815002e9a4e,completed,,4
60005885,57274633dd62a815002e9a4f,completed,,4
60005886,57274633dd62a815002e9a50,completed,,23
60005887,572746d3dd62a815002e9a66,completed,,67
60005888,572746d3dd62a815002e9a67,completed,,15
60005889,572746d3dd62a815002e9a68,completed,,11
60005890,572746d3dd62a815002e9a69,completed,,10
60005891,572747dd5951b619008f87a9,completed,,4
60005892,572747dd5951b619008f87aa,completed,,10
60005893,572747dd5951b619008f87ab,completed,,26
60005894,572747dd5951b619008f87ac,completed,,18
60005895,572748745951b619008f87b1,completed,,11
60005896,572748745951b619008f87b2,completed,,14
60005897,572748745951b619008f87b3,completed,,8
60005898,572748745951b619008f87b4,completed,,16
60005899,5727492f708984140094dbb5,completed,,41
60005900,5727492f708984140094dbb6,completed,,17
60005901,5727492f708984140094dbb7,completed,,9
60005902,572749d7dd62a815002e9a90,completed,,10
60005903,572749d7dd62a815002e9a91,completed,,14
60005904,572749d7dd62a815002e9a92,completed,,4
60005905,572749d7dd62a815002e9a93,completed,,7
60005906,572749d7dd62a815002e9a94,completed,,4
60005907,57274a8cf1498d1400e8f5b4,completed,,13
60005908,57274a8cf1498d1400e8f5b5,completed,,10
60005909,57274a8cf1498d1400e8f5b6,completed,,16
60005910,57274a8cf1498d1400e8f5b7,completed,,9
60005911,57274baff1498d1400e8f5dc,completed,,9
60005912,57274baff1498d1400e8f5dd,completed,,10
60005913,57274baff1498d1400e8f5de,completed,,15
60005914,57274baff1498d1400e8f5df,completed,,8
60005915,57274cac708984140094dbdd,completed,,14
60005916,57274cac708984140094dbde,completed,,12
60005917,57274cac708984140094dbdf,completed,,7
60005918,57274cac708984140094dbe0,completed,,4
60005919,57274d905951b619008f87e1,completed,,28
60005920,57274d905951b619008f87e2,completed,,4
60005921,57274d905951b619008f87e3,completed,,11
60005922,57274e6a5951b619008f87f1,completed,,17
60005923,57274e6a5951b619008f87f2,completed,,23
60005924,57274e6a5951b619008f87f3,completed,,13
60005925,57274e6a5951b619008f87f4,completed,,6
60005926,57274f07708984140094dbed,completed,,4
60005927,57274f07708984140094dbee,completed,,4
60005928,57274f07708984140094dbef,completed,,7
60005929,57274f07708984140094dbf0,completed,,10
60005930,5727504b5951b619008f881d,completed,,4
60005931,5727504b5951b619008f881e,completed,,23
60005932,5727504b5951b619008f881f,completed,,16
60005933,5727504b5951b619008f8820,completed,,26
60005934,57275273dd62a815002e9b16,completed,,30
60005935,57275273dd62a815002e9b17,completed,,22
60005936,57275273dd62a815002e9b18,completed,,36
60005937,57275273dd62a815002e9b19,completed,,16
60005938,57275339dd62a815002e9b28,completed,,19
60005939,57275339dd62a815002e9b29,completed,,5
60005940,57275339dd62a815002e9b2a,completed,,3
60005941,57275339dd62a815002e9b2b,completed,,6
60005942,572754b5dd62a815002e9b44,completed,,4
60005943,572754b5dd62a815002e9b45,completed,,49
60005944,572754b5dd62a815002e9b46,completed,,4
60005945,57275573708984140094dc45,completed,,4
60005946,57275573708984140094dc46,completed,,30
60005947,57275573708984140094dc47,completed,,2
60005948,57275573708984140094dc48,completed,,25
60005949,57275650708984140094dc5f,completed,,4
60005950,57275650708984140094dc60,completed,,8
60005951,57275650708984140094dc61,completed,,2
60005952,57275650708984140094dc62,completed,,4
60005953,57275743f1498d1400e8f680,completed,,13
60005954,57275743f1498d1400e8f681,completed,,13
60005955,57275743f1498d1400e8f682,completed,,3
60005956,57275743f1498d1400e8f683,completed,,1
60005957,5727590df1498d1400e8f6b6,completed,,33
60005958,5727590df1498d1400e8f6b7,completed,,13
60005959,5727590df1498d1400e8f6b8,completed,,4
60005960,5727590df1498d1400e8f6b9,completed,,14
60005961,5727590df1498d1400e8f6ba,completed,,17
60005962,572759c1f1498d1400e8f6ca,completed,,4
60005963,572759c1f1498d1400e8f6cb,completed,,3
60005964,572759c1f1498d1400e8f6cc,completed,,22
60005965,572759c1f1498d1400e8f6cd,completed,,13
60005966,57275a505951b619008f889f,completed,,28
60005967,57275a505951b619008f88a0,completed,,12
60005968,57275a505951b619008f88a1,completed,,7
60005969,57275a505951b619008f88a2,completed,,9
60005970,57275bfb708984140094dc97,completed,,12
60005971,57275bfb708984140094dc98,completed,,13
60005972,57275bfb708984140094dc99,completed,,9
60005973,57275bfb708984140094dc9a,completed,,13
60005974,57275bfb708984140094dc9b,completed,,3
60005975,57275cb3f1498d1400e8f6da,completed,,4
60005976,57275cb3f1498d1400e8f6db,completed,,17
60005977,57275cb3f1498d1400e8f6dc,completed,,17
60005978,57275cb3f1498d1400e8f6dd,completed,,6
60005979,57275e125951b619008f88d7,completed,,3
60005980,57275e125951b619008f88d8,completed,,11
60005981,57275e125951b619008f88d9,completed,,12
60005982,57275e125951b619008f88da,completed,,7
60005983,57275e95f1498d1400e8f6f4,completed,,20
60005984,57275e95f1498d1400e8f6f5,completed,,14
60005985,57275e95f1498d1400e8f6f6,completed,,13
60005986,57275e95f1498d1400e8f6f7,completed,,21
60005987,57275f6ef1498d1400e8f706,completed,,31
60005988,57275f6ef1498d1400e8f707,completed,,15
60005989,57275f6ef1498d1400e8f708,completed,,17
60005990,57275f6ef1498d1400e8f709,completed,,27
60005991,57276166dd62a815002e9bd8,completed,,3
60005992,57276166dd62a815002e9bd9,completed,,7
60005993,57276166dd62a815002e9bda,completed,,12
60005994,57276166dd62a815002e9bdb,completed,,4
60005995,5727623a5951b619008f8921,completed,,33
60005996,5727623a5951b619008f8922,completed,,11
60005997,5727623a5951b619008f8923,completed,,25
60005998,5727623a5951b619008f8924,completed,,3
60005999,572763a8708984140094dcd9,completed,,15
60006000,572763a8708984140094dcda,completed,,16
60006001,572763a8708984140094dcdb,completed,,12
60006002,572763a8708984140094dcdc,completed,,30
60006003,572763a8708984140094dcdd,completed,,16
60006004,572764855951b619008f8951,completed,,16
60006005,572764855951b619008f8952,completed,,17
60006006,572764855951b619008f8953,completed,,26
60006007,572764855951b619008f8954,completed,,12
60006008,57276576dd62a815002e9c18,completed,,38
60006009,57276576dd62a815002e9c19,completed,,7
60006010,57276576dd62a815002e9c1a,completed,,7
60006011,57276576dd62a815002e9c1b,completed,,7
60006012,57276690708984140094dd01,completed,,16
60006013,57276690708984140094dd02,completed,,11
60006014,57276690708984140094dd03,completed,,20
60006015,57276690708984140094dd04,completed,,27
60006016,5727678e5951b619008f8973,completed,,20
60006017,5727678e5951b619008f8974,completed,,34
60006018,5727678e5951b619008f8975,completed,,14
60006019,5727678e5951b619008f8976,completed,,18
60006020,572768d9708984140094dd13,completed,,13
60006021,572768d9708984140094dd14,completed,,4
60006022,572768d9708984140094dd15,completed,,12
60006023,572768d9708984140094dd16,completed,,3
60006024,572769e85951b619008f8985,completed,,38
60006025,572769e85951b619008f8986,completed,,1
60006026,572769e85951b619008f8987,completed,,35
60006027,572769e85951b619008f8988,completed,,15
60006028,57276a8f5951b619008f8995,completed,,11
60006029,57276a8f5951b619008f8996,completed,,1
60006030,57276a8f5951b619008f8997,completed,,10
60006031,57276a8f5951b619008f8998,completed,,11
60006032,57276c64f1498d1400e8f7b2,completed,,2
60006033,57276c64f1498d1400e8f7b3,completed,,2
60006034,57276c64f1498d1400e8f7b4,completed,,24
60006035,57276c64f1498d1400e8f7b5,completed,,3
60006036,57276d7f708984140094dd3f,completed,,10
60006037,57276d7f708984140094dd40,completed,,16
60006038,57276d7f708984140094dd41,completed,,7
60006039,57276d7f708984140094dd42,completed,,5
60006040,57276f82dd62a815002e9cd0,completed,,20
60006041,57276f82dd62a815002e9cd1,completed,,18
60006042,57276f82dd62a815002e9cd2,completed,,30
60006043,57276f82dd62a815002e9cd3,completed,,10
60006044,5727705f5951b619008f89f3,completed,,22
60006045,5727705f5951b619008f89f4,completed,,13
60006046,5727705f5951b619008f89f5,completed,,13
60006047,5727705f5951b619008f89f6,completed,,11
60006048,5727705f5951b619008f89f7,completed,,13
60006049,572771a5f1498d1400e8f840,completed,,3
60006050,572771a5f1498d1400e8f841,completed,,16
60006051,572771a5f1498d1400e8f842,completed,,21
60006052,572771a5f1498d1400e8f843,completed,,15
60006053,57277373dd62a815002e9d24,completed,,29
60006054,57277373dd62a815002e9d25,completed,,12
60006055,57277373dd62a815002e9d26,completed,,14
60006056,57277373dd62a815002e9d27,completed,,21
60006057,57277373dd62a815002e9d28,completed,,2
60006058,572774cf5951b619008f8a51,completed,,17
60006059,572774cf5951b619008f8a52,completed,,24
60006060,572774cf5951b619008f8a53,completed,,40
60006061,572774cf5951b619008f8a54,completed,,19
60006062,572774cf5951b619008f8a55,completed,,13
60006063,57277585708984140094de2b,completed,,17
60006064,57277585708984140094de2c,completed,,15
60006065,57277585708984140094de2d,completed,,3
60006066,57277585708984140094de2e,completed,,13
60006067,57277585708984140094de2f,completed,,35
60006068,57277632f1498d1400e8f8c4,completed,,4
60006069,57277632f1498d1400e8f8c5,completed,,25
60006070,57277632f1498d1400e8f8c6,completed,,25
60006071,57277632f1498d1400e8f8c7,completed,,12
60006072,572776e85951b619008f8a7f,completed,,5
60006073,572776e85951b619008f8a80,completed,,6
60006074,572776e85951b619008f8a81,completed,,12
60006075,572776e85951b619008f8a82,completed,,4
60006076,572776e85951b619008f8a83,completed,,24
60006077,5727780a5951b619008f8a9d,completed,,29
60006078,5727780a5951b619008f8a9e,completed,,4
60006079,5727780a5951b619008f8a9f,completed,,3
60006080,5727780a5951b619008f8aa0,completed,,11
60006081,5727780a5951b619008f8aa1,completed,,10
60006082,57277944f1498d1400e8f90a,completed,,56
60006083,57277944f1498d1400e8f90b,completed,,20
60006084,57277944f1498d1400e8f90c,completed,,4
60006085,57277944f1498d1400e8f90d,completed,,15
60006086,57277af2708984140094dec3,completed,,9
60006087,57277af2708984140094dec4,completed,,54
60006088,57277af2708984140094dec5,completed,,17
60006089,57277af2708984140094dec6,completed,,9
60006090,57277bfc708984140094ded9,completed,,24
60006091,57277bfc708984140094deda,completed,,17
60006092,57277bfc708984140094dedb,completed,,21
60006093,57277bfc708984140094dedc,completed,,2
60006094,57277bfc708984140094dedd,completed,,2
60006095,57277cf6dd62a815002e9e76,completed,,10
60006096,57277cf6dd62a815002e9e77,completed,,6
60006097,57277cf6dd62a815002e9e78,completed,,22
60006098,57277cf6dd62a815002e9e79,completed,,8
60006099,57277de9dd62a815002e9ea4,completed,,16
60006100,57277de9dd62a815002e9ea5,completed,,13
60006101,57277de9dd62a815002e9ea6,completed,,13
60006102,57277de9dd62a815002e9ea7,completed,,4
60006103,57269e8a5951b619008f77f5,completed,,13
60006104,57269e8a5951b619008f77f6,completed,,32
60006105,57269e8a5951b619008f77f7,completed,,36
60006106,57269e8a5951b619008f77f8,completed,,22
60006107,57269e8a5951b619008f77f9,completed,,68
60006108,5726a00d708984140094cc25,completed,,11
60006109,5726a00d708984140094cc26,completed,,4
60006110,5726a00d708984140094cc27,completed,,11
60006111,5726a00d708984140094cc28,completed,,22
60006112,5726a00d708984140094cc29,completed,,21
60006113,5726a21bf1498d1400e8e578,completed,,13
60006114,5726a21bf1498d1400e8e579,completed,,7
60006115,5726a21bf1498d1400e8e57a,completed,,4
60006116,5726a21bf1498d1400e8e57b,completed,,11
60006117,5726a340dd62a815002e8bbc,completed,,7
60006118,5726a340dd62a815002e8bbd,completed,,22
60006119,5726a340dd62a815002e8bbe,completed,,5
60006120,5726a340dd62a815002e8bbf,completed,,9
60006121,5726a340dd62a815002e8bc0,completed,,10
60006122,5726a4a9708984140094ccb7,completed,,6
60006123,5726a4a9708984140094ccb8,completed,,6
60006124,5726a4a9708984140094ccb9,completed,,30
60006125,5726a4a9708984140094ccba,completed,,28
60006126,5726a5f65951b619008f7903,completed,,10
60006127,5726a5f65951b619008f7904,completed,,13
60006128,5726a5f65951b619008f7905,completed,,7
60006129,5726a5f65951b619008f7906,completed,,18
60006130,5726a5f65951b619008f7907,completed,,13
60006131,5726a784708984140094ccff,completed,,18
60006132,5726a784708984140094cd00,completed,,6
60006133,5726a784708984140094cd01,completed,,17
60006134,5726a784708984140094cd02,completed,,22
60006135,5726a8d4dd62a815002e8c34,completed,,8
60006136,5726a8d4dd62a815002e8c35,completed,,7
60006137,5726a8d4dd62a815002e8c36,completed,,21
60006138,5726a8d4dd62a815002e8c37,completed,,5
60006139,5726a8d4dd62a815002e8c38,completed,,4
60006140,5726a9ed5951b619008f7969,completed,,5
60006141,5726a9ed5951b619008f796a,completed,,6
60006142,5726a9ed5951b619008f796b,completed,,4
60006143,5726a9ed5951b619008f796c,completed,,5
60006144,5726a9ed5951b619008f796d,completed,,13
60006145,5726ab47f1498d1400e8e6a2,completed,,30
60006146,5726ab47f1498d1400e8e6a3,completed,,7
60006147,5726ab47f1498d1400e8e6a4,completed,,8
60006148,5726ab47f1498d1400e8e6a5,completed,,6
60006149,5726ab47f1498d1400e8e6a6,completed,,7
60006150,5726acc1f1498d1400e8e6ca,completed,,37
60006151,5726acc1f1498d1400e8e6cb,completed,,7
60006152,5726acc1f1498d1400e8e6cc,completed,,4
60006153,5726acc1f1498d1400e8e6cd,completed,,23
60006154,5726acc1f1498d1400e8e6ce,completed,,11
60006155,5726ae32708984140094cdab,completed,,5
60006156,5726ae32708984140094cdac,completed,,38
60006157,5726ae32708984140094cdad,completed,,6
60006158,5726ae32708984140094cdae,completed,,38
60006159,5726af765951b619008f7a51,completed,,5
60006160,5726af765951b619008f7a52,completed,,7
60006161,5726af765951b619008f7a53,completed,,7
60006162,5726af765951b619008f7a54,completed,,7
60006163,5726b0985951b619008f7a91,completed,,7
60006164,5726b0985951b619008f7a92,completed,,4
60006165,5726b0985951b619008f7a93,completed,,15
60006166,5726b0985951b619008f7a94,completed,,7
60006167,5726b0985951b619008f7a95,completed,,4
60006168,5726b1d95951b619008f7acd,completed,,10
60006169,5726b1d95951b619008f7ace,completed,,36
60006170,5726b1d95951b619008f7acf,completed,,13
60006171,5726b1d95951b619008f7ad0,completed,,17
60006172,5726b879708984140094cf01,completed,,11
60006173,5726b879708984140094cf02,completed,,7
60006174,5726b879708984140094cf03,completed,,6
60006175,5726b879708984140094cf04,completed,,17
60006176,5726b879708984140094cf05,completed,,9
60006177,5726b9e15951b619008f7bf1,completed,,4
60006178,5726b9e15951b619008f7bf2,completed,,9
60006179,5726b9e15951b619008f7bf3,completed,,6
60006180,5726b9e15951b619008f7bf4,completed,,9
60006181,5726b9e15951b619008f7bf5,completed,,80
