doc_id,endpoint_index,status,error,submitted_at_s,started_at_s,completed_at_s,input_tokens,output_tokens,output_text,finish_reason
60001127,0,completed,,1785991311.8643055,1785991314.3763752,1785991314.5093415,179,5,1018,stop
60001129,0,completed,,1785991311.8643105,1785991314.3774724,1785991314.5119967,188,5,1097,stop
60001132,0,completed,,1785991311.8643131,1785991314.3778596,1785991314.5116324,123,5,380 years,stop
60001133,0,completed,,1785991311.8643155,1785991314.3782072,1785991314.4484468,211,2,storm,stop
60001134,0,completed,,1785991311.8643177,1785991314.3785455,1785991314.511466,208,4,Berengaria,stop
60001140,0,completed,,1785991311.8643203,1785991314.394515,1785991314.5637915,182,6,Richard the Lion-Heart,stop
60001141,0,completed,,1785991311.864323,1785991314.3956234,1785991314.6299973,177,9,12 May 1191,stop
60001143,0,completed,,1785991311.8643253,1785991314.3960128,1785991314.548238,189,5,1489,stop
60001144,0,completed,,1785991311.864328,1785991314.3963675,1785991314.546365,186,5,Knights Templar,stop
60001145,0,completed,,1785991311.8643305,1785991314.396701,1785991314.4960594,149,2,Africa,stop
60001146,0,completed,,1785991311.864333,1785991314.409365,1785991314.5235343,126,4,Bethencourt,stop
60001149,0,completed,,1785991311.8643353,1785991314.4102862,1785991314.51181,200,3,Channel Islands,stop
60001152,0,completed,,1785991311.8643403,1785991314.410663,1785991314.495891,140,2,rounded,stop
60001155,0,completed,,1785991311.864343,1785991314.4109962,1785991314.5660634,127,6,Kingdom of Sicily,stop
60001157,0,completed,,1785991311.8643453,1785991314.4348416,1785991314.5662339,292,4,the dukes,stop
60001158,0,completed,,1785991311.864348,1785991314.4357574,1785991314.5851743,157,5,16th century,stop
60001159,0,completed,,1785991311.8643506,1785991314.436123,1785991314.5658963,142,4,Embroidery,stop
60001160,0,completed,,1785991311.8643527,1785991314.4364567,1785991314.605346,134,6,Bayeux Tapestry,stop
60001161,0,completed,,1785991311.864355,1785991314.4494793,1785991314.7852614,130,15,"Odo, the Bishop of Bayeux and first Earl of Kent",stop
60001165,0,completed,,1785991311.8643577,1785991314.4505293,1785991314.5878766,134,5,southern Italy,stop
60001166,0,completed,,1785991311.86436,1785991314.4510446,1785991314.6034348,141,6,Sant'Eufemia,stop
60001169,0,completed,,1785991311.8643625,1785991314.4780102,1785991314.626166,138,5,1856,stop
60001170,0,completed,,1785991311.864368,1785991314.4795256,1785991314.587708,136,3,Serbian,stop
60001171,0,completed,,1785991311.8643703,1785991314.479946,1785991314.6293888,137,5,1943,stop
60001172,0,completed,,1785991311.864373,1785991314.4803395,1785991314.703055,135,9,10 July 1856,stop
60001173,0,completed,,1785991311.8643756,1785991314.4807127,1785991314.6295776,136,5,1943,stop
60001175,0,completed,,1785991311.8643785,1785991314.481067,1785991314.6055105,135,4,Alternating Current,stop
60001177,0,completed,,1785991311.8643835,1785991314.481411,1785991314.5880506,186,3,Thomas Edison,stop
60001178,0,completed,,1785991311.8643858,1785991314.4952524,1785991314.6435564,183,5,George Westinghouse,stop
60001179,0,completed,,1785991311.8643885,1785991314.4964612,1785991314.629203,184,4,New York City,stop
60001180,0,completed,,1785991311.8643959,1785991314.496847,1785991314.6461668,181,5,War of Currents,stop
60001181,0,completed,,1785991311.8643982,1785991314.497195,1785991314.6459956,180,5,1884,stop
60001183,0,completed,,1785991311.8644006,1785991314.4975321,1785991314.6297793,179,4,New York City,stop
60001184,0,completed,,1785991311.8644032,1785991314.5109487,1785991314.6645038,179,5,George Westinghouse,stop
60001185,0,completed,,1785991311.8644054,1785991314.5120456,1785991314.6458275,184,4,AC induction motor,stop
60001187,0,completed,,1785991311.864408,1785991314.5124402,1785991314.646344,190,4,high-voltage,stop
60001188,0,completed,,1785991311.8644104,1785991314.5127974,1785991314.9394953,186,19,"mechanical oscillators/generators, electrical discharge tubes, and early X-ray imaging",stop
60001189,0,completed,,1785991311.8644128,1785991314.513134,1785991314.6265588,188,3,Colorado Springs,stop
60001190,0,completed,,1785991311.8644152,1785991314.5235777,1785991314.66467,186,5,1893,stop
60001193,0,completed,,1785991311.864418,1785991314.5475652,1785991314.6826692,212,5,1943,stop
60001194,0,completed,,1785991311.8644233,1785991314.548455,1785991314.722899,216,7,SI unit of magnetic flux density,stop
60001198,0,completed,,1785991311.8644257,1785991314.5488174,1785991314.6821399,211,5,1943,stop
60001200,0,completed,,1785991311.864428,1785991314.549149,1785991314.704655,218,6,1990s,stop
60001201,0,completed,,1785991311.8644335,1785991314.5653868,1785991314.6625202,216,3,showmanship,stop
60001202,0,completed,,1785991311.8644357,1785991314.566282,1785991314.6823094,205,4,Croatia,stop
60001204,0,completed,,1785991311.864438,1785991314.566647,1785991314.6790867,204,4,eidetic memory,stop
60001206,0,completed,,1785991311.8644407,1785991314.5669792,1785991314.7044864,203,5,Serbian Orthodox priest,stop
60001207,0,completed,,1785991311.864443,1785991314.5871825,1785991314.722732,204,5,Milutin Tesla,stop
60001209,0,completed,,1785991311.8644483,1785991314.5880976,1785991314.786451,205,8,"making home craft tools, mechanical appliances",stop
60001210,0,completed,,1785991311.864451,1785991314.5884626,1785991314.7637541,205,7,his mother's genetics and influence,stop
60001211,0,completed,,1785991311.864453,1785991314.5888157,1785991314.6648448,189,2,5,stop
60001212,0,completed,,1785991311.864456,1785991314.6047275,1785991314.6824825,191,2,German,stop
60001215,0,completed,,1785991311.8644586,1785991314.6055577,1785991314.8219163,190,9,"Milka, Angelina, Marica",stop
60001217,0,completed,,1785991311.864461,1785991314.6059024,1785991314.742284,194,5,Gospić,stop
60001218,0,completed,,1785991311.8644638,1785991314.6283176,1785991314.7404377,194,3,pastor,stop
60001219,0,completed,,1785991311.8644693,1785991314.6287289,1785991314.789905,169,5,Martin Sekulić,stop
60001221,0,completed,,1785991311.864472,1785991314.6300454,1785991314.74248,168,3,integral calculus,stop
60001224,0,completed,,1785991311.864474,1785991314.6304474,1785991314.7856095,169,5,1870,stop
60001225,0,completed,,1785991311.8644767,1785991314.6308215,1785991314.7639368,169,4,to attend school,stop
60001226,0,completed,,1785991311.864479,1785991314.6311831,1785991314.7860076,171,5,Martin Sekulić,stop
60001227,0,completed,,1785991311.8644814,1785991314.6315484,1785991314.7208734,168,2,German,stop
60001228,0,completed,,1785991311.8644838,1785991314.6452754,1785991314.7808454,165,5,1873,stop
60001230,0,completed,,1785991311.8644862,1785991314.64639,1785991314.742087,143,3,nine months,stop
60001234,0,completed,,1785991311.8644886,1785991314.6467733,1785991314.7857935,146,5,1873,stop
60001235,0,completed,,1785991311.864491,1785991314.6471202,1785991314.7608838,139,4,cholera,stop
60001237,0,completed,,1785991311.8644962,1785991314.6474612,1785991314.786223,144,5,to enter the priesthood,stop
60001238,0,completed,,1785991311.8645012,1785991314.6639938,1785991314.8787696,145,9,to send him to the best engineering school,stop
60001241,0,completed,,1785991311.8645036,1785991314.6648939,1785991314.7624981,159,3,mountains,stop
60001244,0,completed,,1785991311.8645065,1785991314.665273,1785991314.95708,160,13,to evade being drafted into the Austro-Hungarian Army,stop
60001246,0,completed,,1785991311.864509,1785991314.6656158,1785991314.8071854,159,5,explored the mountains,stop
60001247,0,completed,,1785991311.8645115,1785991314.6815298,1785991314.8070178,159,4,Mark Twain,stop
60001250,0,completed,,1785991311.8645144,1785991314.6827164,1785991314.8198388,388,5,1879,stop
60001251,0,completed,,1785991311.864517,1785991314.683115,1785991314.7854333,389,3,gambling,stop
60001254,0,completed,,1785991311.8645191,1785991314.6834884,1785991314.8215766,389,5,1875,stop
60001256,0,completed,,1785991311.8645217,1785991314.6838303,1785991314.977028,387,12,Tesla gambled away his allowance and his tuition money.,stop
60001257,0,completed,,1785991311.8645244,1785991314.7039752,1785991314.8052018,392,3,overwork,stop
60001258,0,completed,,1785991311.8645265,1785991314.704703,1785991314.8073554,188,3,left Graz,stop
60001259,0,completed,,1785991311.8645291,1785991314.705049,1785991314.9602492,185,11,to hide the fact that he dropped out of school,stop
60001260,0,completed,,1785991311.8645315,1785991314.7222354,1785991314.8376966,186,4,draftsman,stop
60001261,0,completed,,1785991311.864534,1785991314.7229466,1785991314.8217452,190,3,return home,stop
60001264,0,completed,,1785991311.8645363,1785991314.7232969,1785991314.8799005,187,6,dropped out of school,stop
60001265,0,completed,,1785991311.8645387,1785991314.7415388,1785991314.9369311,190,8,he had drowned in the Mur River,stop
60001268,0,completed,,1785991311.8645413,1785991314.7425323,1785991314.8984387,158,6,not having a residence permit,stop
60001269,0,completed,,1785991311.8645465,1785991314.7429507,1785991314.9609964,158,9,24 March 1879,stop
60001272,0,completed,,1785991311.8645513,1785991314.743334,1785991314.9423614,165,8,taught a large class of students,stop
60001273,0,completed,,1785991311.864554,1785991314.7618654,1785991314.9206886,161,6,not having a residence permit,stop
60001275,0,completed,,1785991311.864559,1785991314.7632356,1785991314.9176917,158,6,Higher Real Gymnasium,stop
60001276,0,completed,,1785991311.8645613,1785991314.764104,1785991314.8360434,165,2,stroke,stop
60001277,0,completed,,1785991311.864564,1785991314.764454,1785991314.8553557,162,3,Prague,stop
60001280,0,completed,,1785991311.8645666,1785991314.7847238,1785991314.9604247,161,6,Charles-Ferdinand University,stop
60001283,0,completed,,1785991311.8645692,1785991314.7868688,1785991314.9607947,159,6,Charles-Ferdinand University,stop
60001287,0,completed,,1785991311.8645716,1785991314.7873185,1785991314.920877,178,4,chief electrician,stop
60001288,0,completed,,1785991311.8645742,1785991314.7877336,1785991314.994053,180,7,a telephone repeater or amplifier,stop
60001289,0,completed,,1785991311.8645766,1785991314.7881403,1785991314.939139,180,4,draftsman,stop
60001290,0,completed,,1785991311.864579,1785991314.7885354,1785991314.9396784,178,5,1881,stop
60001291,0,completed,,1785991311.8645816,1785991314.7889152,1785991314.9398754,176,4,Central Telegraph Office,stop
60001292,0,completed,,1785991311.8645842,1785991314.7892814,1785991314.9772518,186,6,Budapest Telephone Exchange,stop
60001294,0,completed,,1785991311.8645868,1785991314.790101,1785991314.9393077,151,5,1882,stop
60001295,0,completed,,1785991311.864589,1785991314.8065062,1785991314.896768,149,2,France,stop
60001297,0,completed,,1785991311.8645916,1785991314.8074174,1785991314.9203384,150,3,Thomas Edison,stop
60001300,0,completed,,1785991311.864594,1785991314.8078053,1785991314.8982697,149,2,France,stop
60001301,0,completed,,1785991311.8645964,1785991314.80815,1785991314.9957018,149,7,June 1884,stop
60001302,0,completed,,1785991311.8646014,1785991314.8210747,1785991314.9205108,147,3,Thomas Edison,stop
60001304,0,completed,,1785991311.864604,1785991314.821963,1785991315.0180101,247,8,US$10 a week raise,stop
60001307,0,completed,,1785991311.8646061,1785991314.8223433,1785991314.9606054,249,5,fifty thousand dollars,stop
60001308,0,completed,,1785991311.864609,1785991314.822688,1785991315.120557,252,12,"""Tesla, you don't understand our American humor.""",stop
60001309,0,completed,,1785991311.8646114,1785991314.8367586,1785991315.0363662,242,8,US$10 a week raise,stop
60001311,0,completed,,1785991311.8646162,1785991314.8377924,1785991314.974764,140,5,an electric lighting company,stop
60001312,0,completed,,1785991311.8646684,1785991314.855452,1785991315.0576012,141,8,installed electrical arc light based illumination systems,stop
60001315,0,completed,,1785991311.8646712,1785991314.8794298,1785991315.0553129,142,7,Robert Lane and Benjamin Vail,stop
60001317,0,completed,,1785991311.8646739,1785991314.8799505,1785991315.036571,144,6,Tesla Electric Light & Manufacturing,stop
60001320,0,completed,,1785991311.8646789,1785991314.8977742,1785991315.0162194,193,4,forced him out,stop
60001322,0,completed,,1785991311.8646817,1785991314.898486,1785991315.0348918,194,5,ditch digger,stop
60001327,0,completed,,1785991311.8646843,1785991314.8988376,1785991315.0178475,206,4,Western Union superintendent,stop
60001328,0,completed,,1785991311.864687,1785991314.9198172,1785991315.0931153,207,7,April 1887,stop
60001333,0,completed,,1785991311.864689,1785991314.9209251,1785991315.2132623,215,12,"Alfred S. Brown, Charles F. Peck",stop
60001334,0,completed,,1785991311.8646922,1785991314.9213357,1785991315.073607,207,5,89 Liberty Street,stop
60001336,0,completed,,1785991311.8646948,1785991314.9216995,1785991315.0577705,195,4,induction motor,stop
60001337,0,completed,,1785991311.8646975,1785991314.9220393,1785991315.1211972,193,7,May 1888,stop
60001338,0,completed,,1785991311.8646996,1785991314.9386337,1785991315.0758061,193,4,commutator,stop
60001339,0,completed,,1785991311.8647048,1785991314.940279,1785991315.0574336,197,3,sparking,stop
60001340,0,completed,,1785991311.8647075,1785991314.9407005,1785991315.1203682,192,6,simple self-starting design,stop
60001342,0,completed,,1785991311.8647099,1785991314.941077,1785991315.2304084,191,12,"for its advantages in long-distance, high-voltage transmission",stop
60001344,0,completed,,1785991311.8647122,1785991314.9414387,1785991315.1390576,191,7,May 1888,stop
60001345,0,completed,,1785991311.8647149,1785991314.9417858,1785991315.1201925,209,6,editor of Electrical World magazine,stop
60001346,0,completed,,1785991311.864717,1785991314.9425464,1785991315.1941524,206,10,American Institute of Electrical Engineers (now IEEE),stop
60001348,0,completed,,1785991311.8647196,1785991314.9597232,1785991315.2128415,215,10,Tesla's patent would probably control the market.,stop
60001349,0,completed,,1785991311.864722,1785991314.9610431,1785991315.1376476,213,6,Thomas Commerford Martin,stop
60001351,0,completed,,1785991311.8647268,1785991314.9614599,1785991315.1214406,210,5,George Westinghouse,stop
60001352,0,completed,,1785991311.8647294,1785991314.961838,1785991315.1200194,214,5,Galileo Ferraris,stop
60001354,0,completed,,1785991311.8647316,1785991314.96225,1785991315.169727,212,8,Westinghouse Electric & Manufacturing Company,stop
60001358,0,completed,,1785991311.8647342,1785991314.9626038,1785991315.0756366,175,3,consultant,stop
60001360,0,completed,,1785991311.8647368,1785991314.9761114,1785991315.1558318,181,7,July 1888,stop
60001362,0,completed,,1785991311.8647392,1785991314.9773033,1785991315.095219,178,4,Pittsburgh,stop
60001365,0,completed,,1785991311.8647416,1785991314.977668,1785991315.1560166,177,7,60-cycle AC current system,stop
60001366,0,completed,,1785991311.8647442,1785991314.995003,1785991315.1209714,183,4,DC traction motor,stop
60001369,0,completed,,1785991311.8647468,1785991314.9957516,1785991315.1943367,325,8,Thomas Edison and George Westinghouse,stop
60001372,0,completed,,1785991311.864749,1785991315.0173469,1785991315.1163142,322,3,General Electric,stop
60001373,0,completed,,1785991311.8647566,1785991315.0180564,1785991315.0950482,323,2,AC,stop
60001375,0,completed,,1785991311.864759,1785991315.0184095,1785991315.1535692,328,5,1888,stop
60001378,0,completed,,1785991311.8647678,1785991315.0357466,1785991315.1730793,226,5,George Westinghouse,stop
60001379,0,completed,,1785991311.8647704,1785991315.0366309,1785991315.1207583,221,2,Chicago,stop
60001381,0,completed,,1785991311.864773,1785991315.0370648,1785991315.1725185,219,5,Tesla Polyphase System,stop
60001382,0,completed,,1785991311.8647754,1785991315.056928,1785991315.1915262,229,5,Tesla Polyphase System,stop
60001384,0,completed,,1785991311.864778,1785991315.0578175,1785991315.1388881,213,2,Chicago,stop
60001386,0,completed,,1785991311.8647802,1785991315.0581903,1785991315.1723533,223,4,Alternating current,stop
60001388,0,completed,,1785991311.8647828,1785991315.0585294,1785991315.1726928,275,4,Niagara Falls,stop
60001391,0,completed,,1785991311.8647852,1785991315.0748932,1785991315.2109365,273,5,two-phased system,stop
60001395,0,completed,,1785991311.8647878,1785991315.075853,1785991315.1728816,269,3,most reliable,stop
60001399,0,completed,,1785991311.8647902,1785991315.076215,1785991315.2914276,346,9,"$200,000",stop
60001403,0,completed,,1785991311.8647926,1785991315.094551,1785991315.1938152,149,3,35,stop
60001404,0,completed,,1785991311.8647952,1785991315.0952675,1785991315.2130508,144,4,South Fifth Avenue,stop
60001405,0,completed,,1785991311.8647976,1785991315.0956306,1785991315.193981,151,3,electric lamps,stop
60001409,0,completed,,1785991311.8648002,1785991315.119421,1785991315.2333655,150,3,35,stop
60001410,0,completed,,1785991311.8648028,1785991315.1214898,1785991315.2335324,150,3,wireless,stop
60001411,0,completed,,1785991311.8648055,1785991315.1219466,1785991315.2943048,111,6,American Institute of Electrical Engineers,stop
60001412,0,completed,,1785991311.8648107,1785991315.1223583,1785991315.3099008,112,7,the American Institute of Electrical Engineers,stop
60001414,0,completed,,1785991311.8648133,1785991315.122757,1785991315.233703,113,3,vice president,stop
60001416,0,completed,,1785991311.8648157,1785991315.1231425,1785991315.2940292,116,6,Institute of Radio Engineers,stop
60001418,0,completed,,1785991311.8648179,1785991315.1235423,1785991315.3106377,312,6,5th Avenue laboratory fire,stop
60001420,0,completed,,1785991311.8648205,1785991315.123951,1785991315.348334,307,9,the metal locking screw on the camera lens,stop
60001422,0,completed,,1785991311.864823,1785991315.124347,1785991315.2529175,296,4,X-Rays,stop
60001425,0,completed,,1785991311.8648252,1785991315.138358,1785991315.2691433,301,4,Mark Twain,stop
60001427,0,completed,,1785991311.8648279,1785991315.1391048,1785991315.3307977,199,7,March 1896,stop
60001429,0,completed,,1785991311.8648305,1785991315.1394734,1785991315.2531629,200,3,X-rays,stop
60001432,0,completed,,1785991311.864833,1785991315.1548803,1785991315.2510903,199,3,Tesla Coil,stop
60001433,0,completed,,1785991311.8648355,1785991315.1560624,1785991315.2937615,199,5,Roentgen rays,stop
60001434,0,completed,,1785991311.8648381,1785991315.1564102,1785991315.4098892,175,11,Tesla incorrectly believed that X-rays were longitudinal waves.,stop
60001437,0,completed,,1785991311.8648634,1785991315.1718378,1785991315.409544,177,10,his circuit and single-node X-ray-producing devices,stop
60001443,0,completed,,1785991311.8648663,1785991315.1731253,1785991315.310437,130,5,Benjamin Lamme,stop
60001444,0,completed,,1785991311.8648696,1785991315.1735375,1785991315.3102474,136,5,1893,stop
60001445,0,completed,,1785991311.8648725,1785991315.1739094,1785991315.3304403,132,5,Westinghouse Electric,stop
60001446,0,completed,,1785991311.864875,1785991315.1742597,1785991315.3306124,98,5,Egg of Columbus,stop
60001449,0,completed,,1785991311.8648775,1785991315.1745985,1785991315.3100712,197,4,struck him,stop
60001450,0,completed,,1785991311.8648827,1785991315.1933122,1785991315.4049869,201,9,he could feel a sharp stinging pain,stop
60001451,0,completed,,1785991311.864885,1785991315.1943858,1785991315.3063264,200,4,bits of metal,stop
60001452,0,completed,,1785991311.8648875,1785991315.194783,1785991315.3466785,143,5,National Electric Light Association,stop
60001454,0,completed,,1785991311.864892,1785991315.195138,1785991315.330995,142,4,Franklin Institute,stop
60001457,0,completed,,1785991311.8648949,1785991315.195488,1785991315.344325,223,5,Madison Square Garden,stop
60001460,0,completed,,1785991311.8648975,1785991315.2122152,1785991315.3465033,287,5,1900,stop
60001461,0,completed,,1785991311.8649006,1785991315.2133203,1785991315.4102714,287,8,Guglielmo Marconi,stop
60001467,0,completed,,1785991311.8649035,1785991315.2138007,1785991315.4460225,243,9,15 June 1899,stop
60001468,0,completed,,1785991311.8649063,1785991315.214234,1785991315.3302712,243,3,five inches,stop
60001470,0,completed,,1785991311.8649092,1785991315.2328537,1785991315.3463314,113,4,stationary waves,stop
60001475,0,completed,,1785991311.8649116,1785991315.2337506,1785991315.410075,190,7,glowed even when turned off,stop
60001476,0,completed,,1785991311.864914,1785991315.2341282,1785991315.6378365,190,19,swirling in circles with blue halos of St. Elmo's fire around their wings,stop
60001477,0,completed,,1785991311.8649166,1785991315.2344663,1785991315.3281593,166,3,power outage,stop
60001481,0,completed,,1785991311.864919,1785991315.2521431,1785991315.3625548,309,3,another planet,stop
60001486,0,completed,,1785991311.8649213,1785991315.2532313,1785991315.483733,113,9,"$100,000",stop
60001488,0,completed,,1785991311.8649242,1785991315.2537336,1785991315.3837411,110,4,Colorado Springs experiments,stop
60001490,0,completed,,1785991311.864927,1785991315.2691789,1785991315.4585211,105,8,7 January 1900,stop
60001494,0,completed,,1785991311.8649294,1785991315.2929897,1785991315.4569237,93,6,Wardenclyffe,stop
60001496,0,completed,,1785991311.8649347,1785991315.2943773,1785991315.4839165,92,7,"Shoreham, Long Island",stop
60001497,0,completed,,1785991311.8649373,1785991315.294879,1785991315.4097188,180,3,Morgan,stop
60001501,0,completed,,1785991311.8649397,1785991315.2952151,1785991315.5458624,246,10,to complete the construction of Wardenclyffe,stop
60001503,0,completed,,1785991311.864942,1785991315.3093596,1785991315.445855,247,5,187 feet,stop
60001504,0,completed,,1785991311.8649478,1785991315.310688,1785991315.4229527,150,4,200,stop
60001505,0,completed,,1785991311.8649502,1785991315.311102,1785991315.521435,147,8,"16,000 rpm",stop
60001506,0,completed,,1785991311.8649528,1785991315.3114834,1785991315.4587536,148,5,1906,stop
60001508,0,completed,,1785991311.8649554,1785991315.311833,1785991315.4220867,253,3,steam-powered,stop
60001509,0,completed,,1785991311.8649588,1785991315.3121827,1785991315.4461975,254,4,Houston Street lab,stop
60001510,0,completed,,1785991311.8649616,1785991315.3297353,1785991315.5561886,262,9,resonance frequency of his own building,stop
60001512,0,completed,,1785991311.8649642,1785991315.3310416,1785991315.5957103,261,11,rise and fall hundreds of feet and practically destroy civilization,stop
60001514,0,completed,,1785991311.8649702,1785991315.3314636,1785991315.7317255,183,18,wiring the walls of a schoolroom with infinitesimal electric waves vibrating at high frequency,stop
60001515,0,completed,,1785991311.8649728,1785991315.331835,1785991315.4818938,178,5,William H. Maxwell,stop
60001516,0,completed,,1785991311.8649755,1785991315.3321908,1785991315.5449846,178,8,superintendent of New York City schools,stop
60001518,0,completed,,1785991311.8649778,1785991315.332534,1785991315.6764648,169,15,Tesla lost the funding he was receiving from his patents in European countries.,stop
60001523,0,completed,,1785991311.8649805,1785991315.3457153,1785991315.4835494,243,5,on a fluorescent screen,stop
60001524,0,completed,,1785991311.8649833,1785991315.3470914,1785991315.443627,243,3,radar,stop
60001525,0,completed,,1785991311.8649862,1785991315.347494,1785991315.494723,245,6,Émile Girardeau,stop
60001526,0,completed,,1785991311.8649914,1785991315.347837,1785991315.5231104,231,6,Thomas Edison and Nikola Tesla,stop
60001527,0,completed,,1785991311.8649945,1785991315.3485074,1785991315.6123772,221,11,Sir William Henry Bragg and William Lawrence Bragg,stop
60001528,0,completed,,1785991311.8649971,1785991315.3626113,1785991315.8675,229,24,rumor that a person has not been given a Nobel Prize because he has made known his intention to refuse the reward,stop
60001529,0,completed,,1785991311.8649995,1785991315.3838165,1785991315.5232813,231,5,be announced a winner,stop
60001530,0,completed,,1785991311.865002,1785991315.4082854,1785991315.7290752,171,14,both refused ever to accept the award if the other received it first,stop
60001532,0,completed,,1785991311.8650043,1785991315.410323,1785991315.5229447,115,3,Edison,stop
60001536,0,completed,,1785991311.8650072,1785991315.410788,1785991315.6381958,203,9,"less than $1,000",stop
60001537,0,completed,,1785991311.86501,1785991315.4111671,1785991315.5618238,199,5,turbine engines,stop
60001538,0,completed,,1785991311.8650124,1785991315.4115646,1785991315.593553,198,7,$125 per month,stop
60001540,0,completed,,1785991311.8650153,1785991315.411917,1785991315.5741415,191,6,the rest of his life,stop
60001545,0,completed,,1785991311.8650181,1785991315.4224598,1785991315.544053,112,4,mineral deposits,stop
60001546,0,completed,,1785991311.8650205,1785991315.4230037,1785991315.5615838,111,5,1935,stop
60001548,0,completed,,1785991311.865023,1785991315.4453518,1785991315.5588975,266,3,a doctor,stop
60001550,0,completed,,1785991311.8650255,1785991315.4462447,1785991315.6766543,268,9,In early 1938.,stop
60001551,0,completed,,1785991311.8650308,1785991315.44663,1785991315.6898105,262,10,In the fall of 1937,stop
60001552,0,completed,,1785991311.8650331,1785991315.4469712,1785991315.558711,123,3,death ray,stop
60001554,0,completed,,1785991311.8650358,1785991315.4578624,1785991315.5583637,128,3,infantry,stop
60001556,0,completed,,1785991311.8650413,1785991315.4588182,1785991315.5620656,127,3,death ray,stop
60001560,0,completed,,1785991311.8650463,1785991315.4593065,1785991315.5585349,151,3,high voltage,stop
60001561,0,completed,,1785991311.8650494,1785991315.4830027,1785991315.6345687,159,5,Only a little time,stop
60001563,0,completed,,1785991311.8650522,1785991315.4839683,1785991315.7323325,210,10,Nikola Tesla Museum archive in Belgrade,stop
60001564,0,completed,,1785991311.8650556,1785991315.484395,1785991315.5955386,211,3,Belgrade,stop
60001565,0,completed,,1785991311.865058,1785991315.4847672,1785991315.5958962,215,3,millions,stop
60001566,0,completed,,1785991311.8650606,1785991315.4947646,1785991315.5953515,211,3,all war,stop
60001567,0,completed,,1785991311.8650632,1785991315.5224638,1785991315.637669,155,3,steal,stop
60001570,0,completed,,1785991311.8650684,1785991315.5233266,1785991315.6383939,216,3,86,stop
60001575,0,completed,,1785991311.8650708,1785991315.5237062,1785991316.1739964,192,30,Tesla's belongings were seized by the FBI and transported to the Manhattan Storage and Warehouse Company under the Office of Alien Property (OAP) seal.,stop
60001577,0,completed,,1785991311.8650734,1785991315.5240457,1785991315.6380093,195,2,Nothing,stop
60001578,0,completed,,1785991311.865076,1785991315.5444489,1785991315.7326021,192,7,Manhattan Storage and Warehouse Company,stop
60001582,0,completed,,1785991311.8650787,1785991315.5453727,1785991315.664395,212,3,two thousand,stop
60001583,0,completed,,1785991311.8650815,1785991315.5460386,1785991315.7698562,211,9,Cathedral of Saint John the Divine,stop
60001585,0,completed,,1785991311.8650842,1785991315.557846,1785991315.7447765,149,7,Sava Kosanović,stop
60001589,0,completed,,1785991311.8650868,1785991315.5599322,1785991315.6926258,168,4,278,stop
60001590,0,completed,,1785991311.8650892,1785991315.5603487,1785991315.6762857,166,3,26,stop
60001591,0,completed,,1785991311.865092,1785991315.5607088,1785991315.6631746,175,2,Canada,stop
60001592,0,completed,,1785991311.8650947,1785991315.5610518,1785991315.6931474,164,4,patent archives,stop
60001593,0,completed,,1785991311.8651032,1785991315.5622485,1785991315.7680054,203,8,8:10 p.m.,stop
60001598,0,completed,,1785991311.8651056,1785991315.5626693,1785991315.6923826,97,4,For exercise.,stop
60001600,0,completed,,1785991311.8651083,1785991315.5630457,1785991315.6727786,104,3,brain cells,stop
60001601,0,completed,,1785991311.8651106,1785991315.5741868,1785991315.6928794,150,4,telepathy,stop
60001603,0,completed,,1785991311.8651133,1785991315.5948544,1785991315.6761105,154,2,one,stop
60001604,0,completed,,1785991311.865116,1785991315.595943,1785991315.7052953,145,4,pigeons,stop
60001606,0,completed,,1785991311.8651185,1785991315.59632,1785991315.7320726,145,5,broken wing and leg,stop
60001610,0,completed,,1785991311.865124,1785991315.5966632,1785991315.7467856,136,6,6 feet 2 inches,stop
60001611,0,completed,,1785991311.8651266,1785991315.597,1785991315.8884263,144,12,1888 to about 1926,stop
60001614,0,completed,,1785991311.8651292,1785991315.6124516,1785991315.7701995,295,6,blinding flashes of light,stop
60001617,0,completed,,1785991311.8651345,1785991315.6371596,1785991315.7829633,292,4,photographic memory,stop
60001621,0,completed,,1785991311.865137,1785991315.6384401,1785991315.8203013,245,6,Kenneth Swezey,stop
60001622,0,completed,,1785991311.8651395,1785991315.638857,1785991315.7703843,243,3,journalist,stop
60001624,0,completed,,1785991311.865142,1785991315.6392312,1785991315.7831955,155,4,numerous women,stop
60001625,0,completed,,1785991311.8651445,1785991315.6395895,1785991315.867887,168,8,toward the end of his life,stop
60001627,0,completed,,1785991311.865147,1785991315.6399293,1785991315.8071053,219,5,Robert Underwood Johnson,stop
60001629,0,completed,,1785991311.86515,1785991315.663233,1785991315.7700255,219,3,asocial,stop
60001630,0,completed,,1785991311.865153,1785991315.6645749,1785991315.7465487,219,2,friend,stop
60001631,0,completed,,1785991311.865158,1785991315.674599,1785991315.8050578,195,4,Mark Twain,stop
60001632,0,completed,,1785991311.8651605,1785991315.6767097,1785991315.8073425,195,4,in his lab,stop
60001633,0,completed,,1785991311.865163,1785991315.6771474,1785991315.9377198,196,11,In the late 1920s.,stop
60001634,0,completed,,1785991311.8651683,1785991315.6775036,1785991315.8076053,116,4,overweight people,stop
60001637,0,completed,,1785991311.8651707,1785991315.677838,1785991315.866605,124,7,go home and change her dress,stop
60001638,0,completed,,1785991311.865173,1785991315.6916418,1785991315.781365,193,2,electron,stop
