phase,repeat_index,variant,processor_class,processor_backend,processor_output_kind,batch_size,rows,cpu_preprocess_s,actor_service_s,actor_call_wall_s,profiled_e2e_s,images_per_s,work_units,cosine_to_production_mean,cosine_to_production_min,max_abs_to_production,model_revision,processor_revision,dtype,normalized,dataset_rows,db_fetch_s,batch_sizes,warmup,repeats,seed,variants,skipped_variants,transformers_version,torch_version,gpu_name,server_version,pgvector_version
formal,14,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.17258591018617153,0.006205273792147636,0.006344243884086609,0.17893015407025814,178.84073350451027,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,14,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.16781828366219997,0.0062329694628715515,0.006376797333359718,0.1741950809955597,183.7020874361871,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.17435279116034508,0.006216377019882202,0.006367890164256096,0.18072068132460117,177.0688322191706,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.1724427156150341,0.006818635389208794,0.00694698840379715,0.17938970401883125,178.38258987617724,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.1678253747522831,0.006371216848492622,0.006555579602718353,0.17438095435500145,183.50627864356682,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.14773760549724102,0.006843339651823044,0.006983188912272453,0.15472079440951347,206.82417074011857,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.15452843345701694,0.006519533693790436,0.006679967045783997,0.16120840050280094,198.50082191866926,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.17884024791419506,0.006343439221382141,0.006475463509559631,0.1853157114237547,172.67828914315186,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.18133703619241714,0.006210574880242348,0.006356816738843918,0.18769385293126106,170.49039966012808,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.17325788363814354,0.0061509814113378525,0.006294138729572296,0.17955202236771584,178.2213287158927,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.16883266158401966,0.0062058959156274796,0.006355041638016701,0.17518770322203636,182.66122228591905,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.1669820286333561,0.00614137202501297,0.006298689171671867,0.17328071780502796,184.6714418392805,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.18571712262928486,0.0062874685972929,0.006421713158488274,0.19213883578777313,166.54623657314957,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.14692007564008236,0.006122540682554245,0.00626351498067379,0.15318359062075615,208.89966001139058,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.15546151623129845,0.006156513467431068,0.006316140294075012,0.16177765652537346,197.80234605500712,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.17819645255804062,0.00620427168905735,0.006355080753564835,0.18455153331160545,173.3933033542978,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.17348802089691162,0.0062264446169137955,0.006374308839440346,0.17986232973635197,177.91385248321112,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.17782755754888058,0.006111891940236092,0.006246903911232948,0.18407446146011353,173.84269249612322,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.1551145724952221,0.006121085956692696,0.006263460963964462,0.16137803345918655,198.2921672427802,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.181373568251729,0.006123948842287064,0.0062601882964372635,0.18763375654816628,170.54500527353395,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.17844918556511402,0.006187967956066132,0.006332648918032646,0.18478183448314667,173.17719617573454,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.18074574880301952,0.006115900352597237,0.006259135901927948,0.18700488470494747,171.1185247940927,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,20,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.16390690207481384,0.006164615973830223,0.00630762055516243,0.17021452262997627,187.9980597752152,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,20,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.16515433602035046,0.006091713905334473,0.006228769198060036,0.1713831052184105,186.71618745161155,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,20,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.16272307373583317,0.006200915202498436,0.006345698609948158,0.16906877234578133,189.2720906173805,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,20,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.14125627279281616,0.006166553124785423,0.006313236430287361,0.14756950922310352,216.84696363407076,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,21,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.16766914911568165,0.006115121766924858,0.006253112107515335,0.17392226122319698,183.99024814272585,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,21,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.14230601862072945,0.006119759753346443,0.006257863715291023,0.14856388233602047,215.39555574902576,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,21,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.1658092774450779,0.006187710911035538,0.0063295867294073105,0.1721388641744852,185.89642817419676,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,21,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.1640527006238699,0.006198955699801445,0.006343299522995949,0.17039600014686584,187.7978354680797,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,22,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.16885480470955372,0.006127623841166496,0.006266402080655098,0.17512120679020882,182.73058178690638,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,22,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.1404449213296175,0.006152752786874771,0.006298825144767761,0.14674374647438526,218.06721423448008,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,22,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.1622909102588892,0.006223373115062714,0.0063714031130075455,0.16866231337189674,189.7282170525,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,22,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.16276737302541733,0.006387067958712578,0.0065292250365018845,0.1692965980619192,189.0173834934131,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,23,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.17168950662016869,0.006217576563358307,0.006366979330778122,0.1780564859509468,179.71824968406798,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,23,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.16679337434470654,0.006411567330360413,0.00656069815158844,0.17335407249629498,184.5932982086932,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,23,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.17256931960582733,0.006117619574069977,0.006252724677324295,0.17882204428315163,178.94885459049075,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,23,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.1451836507767439,0.006385188549757004,0.006525196135044098,0.151708846911788,210.93034883197413,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,24,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,32,32,0.16809734515845776,0.006158748641610146,0.006304269656538963,0.17440161481499672,183.48453960099647,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,24,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,32,32,0.1671624816954136,0.006207400932908058,0.00635480135679245,0.17351728305220604,184.41966954019318,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,24,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.17452389374375343,0.006790881976485252,0.0069182515144348145,0.18144214525818825,176.3647577825135,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,24,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.14547128975391388,0.006217336282134056,0.006375676020979881,0.15184696577489376,210.73848816602992,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,25,production_np,CLIPProcessor,legacy_or_unspecified,np,32,32,0.17375990562140942,0.0061913467943668365,0.006332235410809517,0.18009214103221893,177.68682084952903,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,25,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,32,32,0.14479941129684448,0.006294772028923035,0.0064383335411548615,0.15123774483799934,211.58739198523025,1605632,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
